model_alias,model_name,question_id,question,categoria,rank,score,chunk_id,doc_id,filename,tipo_documento,page,chunk_text
minilm,sentence-transformers/all-MiniLM-L6-v2,Q018,¿Qué comunicaciones formales reportan retrasos o desviaciones?,comunicaciones,3,0.6012799739837646,DOC_017_RCHUNK_005,DOC_017,INT_PC_AC_Acta Seguimiento Ejecutivo_20240430.docx,ACTA,1,"También se presentan las principales situaciones relevantes con el requerimiento “Cifras de Recaudo”, donde se ha solicitado formalmente desde la Interventoría al Consorcio, los planes de acción inmediatos para evitar atrasos en la entrega inicial pactada para el 11 de julio de 2024, pero se sigue en la coyuntura de la ejecución del requerimiento, y aunque ha tenido un avance, persiste el riesgo de incumplimiento sin acciones inmediatas para darle atención por parte del Consorcio.
La Directora de Gestión Corporativa, Luz Nayibe López, pregunta: ¿qué alternativas recomienda la interventoría para poder solventar las situaciones presentadas?
A lo que responde la Directora de Interventoría, Patricia Patiño, que se ha trabajado en el acompañamiento para formalizar un acuerdo mediante un Otrosí de las situaciones presentadas con relación a la suspensión de los servicios fijos.
El director de la DGIT, Julián Medina, aclara que las partes han venido trabajando en este documento y que se espera que se pueda cerrar cuanto antes para formalizar la situación.
La Directora de Gestión Corporativa, Luz Nayibe López, pregunta: ¿por qué a pesar de las circunstancias planteadas no se consideró la posibilidad de un incumplimiento del contrato?
La Directora de Interventoría, Patricia Patiño, aclara que, se han presentado diferentes atrasos en los planes de trabajo que el Consorcio ha establecido, pero a la fecha no existe un hecho puntual que el Consorcio no haya cumplido, dentro del marco del contrato establecido, ya que existen unos plazos para cada uno de los requerimientos solicitados. 
A la fecha, sólo hay atrasos que generan alertamiento, pero no hay un incumplimiento en lo contractual. En cuanto a los servicios fijos, el contrato tiene definiciones generales, por lo que tampoco se podía especificar el incumplimiento, por lo que desde la interventoría se recomendó revisar y detallar las obligaciones en el marco contractual a través de un otrosí."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q018,¿Qué comunicaciones formales reportan retrasos o desviaciones?,comunicaciones,4,0.5967274904251099,DOC_006_RCHUNK_062,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,37,"A member firm of Ernst & Young Global Limited 
 
 
entregables que está siendo ajustada por el Consorcio. De tal manera que estos 
entregables sean recibidos de manera oportuna para su validación y aprobación, 
según lo definido contractualmente. 
 
5. Actividades de proyecto 
 
A continuación, se relacionan las actividades de proyecto sobre las cuales se evidencian 
atrasos respecto de la fecha de compromiso que han sido reprogramadas, las cuales 
impactan la ejecución del proyecto DATAR y la de otros proyectos con acuerdos 
realizados entre las partes involucradas en matrices de interdependencias que continúan 
incumplidos y, por tanto, requieren gestión inmediata por parte del Consorcio. De 
acuerdo con lo anterior, se requiere identificar e informar las acciones perentorias a 
realizar por del Consorcio, para el cumplimiento de las obligaciones contractuales 
asociadas a estas actividades: 
 
Actividad 
Proyecto 
Compromiso matriz 
interdependencia 
Estado 
DATA-R disponible para recibir 
información del RUT. 
Consultoría - 
RUT 
30/03/2023 
Con atraso 
Entrega de los procesos o 
procedimientos de gestión de datos 
que se hayan diseñado y 
documentado para integrarlos a la 
arquitectura de procesos con 
enfoque BPM. 
Consultoría 
BPM 
15/04/2023 
Con atraso 
Herramientas configuradas para la 
Gobernanza de Datos. 
GOBERNANZA 
DE DATOS 
15/03/2023 
Con atraso 
Diseño detallado de la solución 
tecnológica del DataR. 
Multinube / OSI-
SOC 
15/02/2023 
Cerrado sin la entrega 
del documento definitivo 
Arquitectura de datos. 
Multinube 
17/02/2023 
Cerrado sin la entrega 
del documento definitivo 
Plantillas de requerimientos de 
información que requiere Multinube 
para el aprovisionamiento de la 
infraestructura 
Multinube 
03/02/2023 
Con atraso 
Habilitar la Herramienta DevOps 
Multinube 
17/02/2023 
Con atraso 
Habilitar el ambiente de producción 
Multinube 
17/02/2023 
Con atraso 
 
6. Desarrollo de proyecto 
 
Durante la ejecución del proyecto, se han identificado en las diferentes sesiones 
de trabajo, los siguientes temas transversales asociados al Consorcio, que han 
contribuido al reiterado incumplimiento de las obligaciones y compromisos,"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q018,¿Qué comunicaciones formales reportan retrasos o desviaciones?,comunicaciones,5,0.5910704135894775,DOC_024_RCHUNK_003,DOC_024,INT_DATAR_Comunicado_33_20231226.pdf,COMUNICADO,2,"A member firm of Ernst & Young Global Limited 
 
 
 
 
en el seno del contrato, así como cuál ha sido la historia de este y los elementos más relevantes 
para una gestión adecuada por su parte. 
 
Respuesta de la Interventoría: 
 
Teniendo en cuenta lo mencionado por el Consorcio, se solicita que confirmen la fecha en la cual 
realizaron la nueva capacitación que mencionan en su comunicación. Esto con el objetivo de hacer 
seguimiento e identificar el resultado a través de la gestión de la gerencia a partir de la 
capacitación dada. 
 
2. Agradecemos el feedback positivo frente a las acciones tomadas por Ana en cuanto a incorporar 
sus observaciones frente al reporte de los porcentajes de avance en el cronograma. Valga la pena 
aprovechar el traer este aspecto, con el fin de identificar que se hace necesario ajustar la manera 
en que se realiza el seguimiento al contrato, toda vez que, la Línea Base 3, que es la que 
actualmente se encuentra vigente, tiene ciertas restricciones prácticas a la hora de realizar el 
reporte de lo que allí se consideró en su momento. En ese sentido, nuestra propuesta va hacia el 
manejo del Project de una manera más general, que la que se venía presentando, toda vez que en 
este momento nos encontramos en operación y el esquema de seguimiento de la operación dista 
de un manejo proyectivo y se requiere una revisión de otro orden. 
 
Respuesta de la Interventoría: 
 
De acuerdo con lo mencionado en cuanto a ajustar el esquema de seguimiento de la operación 
conforme a la situación actual del proyecto DataR, es por esta razón que se ha venido trabajando 
en conjunto Consorcio, DIAN e Interventoría en un seguimiento a través de DevOps para las fases: 
“Fase 5 - Prestación de los servicios de gestión de datos”, “Fase 6 – Transferencia de 
Conocimiento” y “Fase 7 – Gestión y monitoreo”. 
 
4. Con respecto a la autonomía que se requiere de su parte para identificar si debe o no asistir a 
determinadas reuniones, en función a la priorización que haga acerca de sus tareas diarias, se 
realizará un ejercicio de coaching frente a sus niveles de autoridad, capacidad de decisión y"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q019,"¿Qué riesgos se relacionan con cierre de planes, entregas o compromisos pendientes?",riesgos,1,0.6182776689529419,DOC_033_RCHUNK_003,DOC_033,INT_PC_AC_Acta Seguimiento Interventoria_20240409.docx,ACTA,1,"La interventoría sugirió convocar una reunión estratégica con los representantes legales del Consorcio, con el propósito de solicitar un plan de acción al contratista para subsanar los atrasos existentes. Cabe destacar que estos retrasos tienen su origen en las detalladas revisiones que se están llevando a cabo sobre los datos en colaboración con el área encargada del negocio. Adicionalmente, se aconsejó que, como una posible solución, el Consorcio podría considerar la asignación de más recursos técnicos con el fin de desbloquear actividades y avanzar de manera paralela en los diferentes frentes de trabajo.
La Interventoría informó que sostuvo una conversación con la líder técnica de la DIAN, en la cual se evaluó el desempeño del Consorcio. A pesar de que inicialmente las expectativas respecto a la capacidad del Consorcio para satisfacer el requerimiento no eran muy altas, los avances observados indican que es posible entregar un producto que no solo cumpla con las necesidades de la DIAN, sino que también agregue valor a la entidad.
La DIAN expresó que para los Sprints del 1 al 5, en realidad el Consorcio ha estado tratando de ponerse al día con los retrasos, por cuanto no se podría hablar de una buena salud del requerimiento. En cuanto a los Sprints 6, 7 y 8, la DIAN está de acuerdo con la Interventoría en que es necesario revisar el estado de los atrasos con el equipo directivo del Consorcio. Además, indicó que, si se decide realizar algún cambio en la planificación, este no debe impactar los plazos establecidos y debe resolver todas las tareas pendientes.
De otro lado la interventoría informó nuevas alertas relacionadas con: 
La no ejecución del primer release en el sprint 8, tal como lo informó el Consorcio en la sesión de review del sprint 7.
Alto riesgo de incumplimiento en el cierre de las HU comprometidas para el sprint 8 por parte del Consorcio.
La no respuesta a las comunicaciones enviadas por la Interventoría al Consorcio. 
La no participación de Ana Cáceres como gerente del proyecto a partir del 9/04/2024, en a que el Consorcio aseguró haber realizado un acuerdo con la DIAN al respecto."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q019,"¿Qué riesgos se relacionan con cierre de planes, entregas o compromisos pendientes?",riesgos,2,0.6166864037513733,DOC_006_RCHUNK_016,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,9,"A member firm of Ernst & Young Global Limited 
 
 
 
Sesión presencial para la validación del requerimiento de DATAR, 
realizada el 27/02/2023, sobre el plan de trabajo, ejecución de pruebas y 
planes de acción a seguir 
 
Mesas de trabajo virtuales y presenciales para abordar las observaciones 
sobre los entregables atrasados. 
 
Correos mediante los cuales se envían observaciones sobre los 
entregables. 
 
Según el estado de los entregables a la fecha y los requerimientos realizados por la 
Interventoría, se identificó que: 
 
a. Los entregables pendientes para la “Fase 2- Entendimiento y diseño”, tienen 
aproximadamente 89 días de atraso con relación a la fecha inicial 
comprometida por el Consorcio y 64 días de atraso con corte al 14/04/2023, 
con relación a la fecha del Plan de choque presentado por el Consorcio el 
11/01/2023. 
 
b. Los entregables asociados a esta etapa, han tenido más de 4 ciclos de 
revisión, causados por la falta de completitud y detalle de la información que 
se debía desarrollar en sus contenidos, de acuerdo con lo definido en los 
términos de referencia (SDP), lo cual ha generado reprocesos en la validación 
de los productos. 
 
c. En sesiones de trabajo se ha indicado reiteradamente al Consorcio, sobre las 
falencias evidenciadas en el proceso de calidad interno, lo cual ha generado 
reprocesos en la revisión de la información asociada a temas de 
entendimiento, redacción, ortografía, forma y alineación de los contenidos 
mínimos con lo definido en el SDP. 
 
d. La falta de claridad en estrategia de implementación y de pruebas, han 
impedido que se vea reflejada esta información de manera clara, en los 
productos de diseño y planeación del proyecto DATAR. 
 
e. Las fechas comprometidas no se cumplen, a pesar de que se reitera en los 
seguimientos semanales y en los correos emitidos por la Interventoría. 
Asimismo, actualmente no se tiene una herramienta de gestión (actas y 
matriz de compromisos), que permita realizar seguimiento a aquellos 
compromisos que impactan directamente la completitud y liberación de los 
entregables, al igual que el alistamiento y puesta en producción de la 
herramienta."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q019,"¿Qué riesgos se relacionan con cierre de planes, entregas o compromisos pendientes?",riesgos,3,0.6156649589538574,DOC_006_RCHUNK_069,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,41,"A member firm of Ernst & Young Global Limited 
 
 
Mejora 
Fecha esperada 
de cierre 
Estado 
Observación 
Revisar la relación de los 
entregables con otros 
entregables. 
- 
 
No se ha visto la ejecución de este plan de acción, toda vez 
que el Consorcio no ha entregado el esquema de 
relacionamiento entre los entregables, para aclarar el 
alcance de cada uno y alinear expectativas. 
Identificar integralmente 
Interesados relacionados con el 
entregable. 
- 
 
No se evidencia la ejecución del plan de acción propuesto, 
toda vez que, si bien la DIAN entregó la información de los 
revisores y aprobadores de los entregables, esta información 
no está reflejada en la matriz de entregables. Igualmente, el 
Consorcio continúa liberando los productos, solo a algunos 
involucrados y no a su totalidad, según el mapeo realizado 
por la DIAN. Adicionalmente, dado que esta actividad no se 
ha desarrollado, continúan apareciendo actores adicionales 
que generan observaciones diferentes, de manera 
inoportuna. 
Sesiones de revisión conjunta 
para el cierre de los 
documentos 
Inicio 
11/01/2023 
 
No se evidencia continuidad en la ejecución de las sesiones 
de presentación de los ajustes de los entregables 
(presencial/virtual). Adicionalmente, si bien se realizaron 
sesiones para los documentos comprometidos en el plan de 
choque, a la fecha estos no han sido cerrados. 
Reforzar el equipo del 
Consorcio para el cierre de los 
documentos 
Inicio 
11/01/2023 
 
Si bien se ha evidenciado mayor participación de algunos 
miembros del Consorcio, esto no ha asegurado la entrega 
oportuna de la información y el cumplimiento de 
compromisos establecidos en las sesiones de trabajo y el 
cronograma del proyecto. 
Entrega y cierre de los 
artefactos de planeación 
pendientes 
16/01/2023 
 
No se ha evidenciado el cierre total de este plan de acción, 
ya que actualmente hay artefactos de planeación que 
continúan pendientes de cierre (matriz de entregables, 
cronograma y matriz de interdependencias). 
Incorporación de un director 
por cada una de las firmas del 
Consorcio al que puedan 
dirigirse observaciones de 
primer nivel de escalamiento, 
cuando se perciba que pueden"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q019,"¿Qué riesgos se relacionan con cierre de planes, entregas o compromisos pendientes?",riesgos,4,0.603161096572876,DOC_003_RCHUNK_006,DOC_003,CNS-0866-23 INT_DATAR_Comunicado_14_09102023_VF.pdf,COMUNICADO,3,"De acuerdo con los puntos anteriores, se reitera que los acuerdos realizados sobre los 
plazos perentorios no modificaron ningún acuerdo contractual establecido en los 
artefactos de planeación aprobados por las partes a través de acta de aceptación. Por el 
contrario, estos plazos fueron un requerimiento al Consorcio para dar cumplimiento a las 
obligaciones contractuales allí definidas y que a la fecha se encontraban atrasadas, 
dados los llamados de atención reiterativos al consultor para dar cierre a dichos 
compromisos. Por tanto, los acuerdos de la sesión realizada el 4 de agosto 2023 y 
modificados el 19 de agosto 2023, no cambian ninguno de los artefactos de planeación 
aprobados por las partes de manera previa a esta sesión, ya que esto solo se puede 
realizar a través de la aprobación de un control de cambios por parte del Comité técnico 
de la DIAN, según el procedimiento de “Gestión de controles de cambio” definido en el 
Plan de Interventoría."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q019,"¿Qué riesgos se relacionan con cierre de planes, entregas o compromisos pendientes?",riesgos,5,0.5984529256820679,DOC_018_RCHUNK_005,DOC_018,INT_PC_AC_Acta Seguimiento Ejecutivo_20240227.docx,ACTA,1,"Cierre de las fases activas del proyecto: prestación de los servicios de gestión (por demanda y fijos), transferencia de conocimiento y gestión y monitoreo.
La Interventoría notificó al Consorcio, a través de comunicaciones escritas y reuniones con la gerencia del proyecto y los representantes legales, acerca de las falencias en la calidad de los entregables, en el cumplimiento y cierre de los compromisos, en la comunicación con sus equipos de desarrollo, en la planeación y seguimiento a los ciclos de desarrollo. En respuesta, el Consorcio estableció planes de acción que tampoco fueron cumplidos. 
La Interventoría explicó que se realizaron sesiones ejecutivas con la DIAN (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR) y el Consorcio para conminar el cumplimiento de las obligaciones y que se lograra recomponer el contrato, de acuerdo con lo conversado en el último seguimiento ejecutivo con esta mesa (el 25 de octubre de 2024). En estas sesiones se buscaba que el equipo directivo del Consorcio tomara acciones de fondo sobre la ejecución del contrato, pero además establecer acuerdos de modificación al contrato, teniendo en cuenta las debilidades que se encontraron, por ejemplo: (i) en la definición de los ANS aplicables a la etapa de operación y (ii) dada la falta de detalle en las actividades de los componentes por demanda y fijo. Las partes avanzaron en un otrosí para modificar el contrato y establecer las acciones requeridas para conminar el cumplimiento de las obligaciones, con el objetivo de reaccionar de forma anticipada y no de forma reactiva al final de las entregas del Consorcio, como está establecido hoy en el contrato. Las mesas de trabajo para la negociación del otrosí tomaron más de tres meses, entre octubre de 2023 y enero de 2024. Si bien se lograron acuerdos, en los temas álgidos de discusión como la mejora de los ANS definidos en la Solicitud de Propuestas (SdP) o la inclusión de nuevos ANS, no se llegó a un consenso."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q020,¿Qué evidencia documental soporta la existencia de riesgos críticos?,evidencia,1,0.5591867566108704,DOC_010_RCHUNK_007,DOC_010,INT_PC_AC_Acta Seguimiento Ejecutivo_20250303.pdf,ACTA,4,"Sin embargo, la Interventoría mantiene un riesgo alto en la ejecución del contrato debido 
al historial de atrasos presentados. 
 
El Director de la DGIT, Julián Medina, manifiesta que, de acuerdo con la capacidad de 
ejecución en paralelo informada por el contratista, pero no se alcanzarían a ejecutar los 
recursos. La Directora de Interventoría complementa señalando que en una proyección 
en la que se implementen 21 requerimientos en total, se ejecutaría solo el 47% del valor 
del contrato y por ello concluye que es un hecho que efectivamente no se ejecutaría el 
valor del contrato en su totalidad. En este orden de ideas, señala que la liberación de 
los recursos implicaría una modificación contractual y para ello es necesario hacer una 
reunión con el Consorcio, en la que se revise el detalle de las causas que han provocado 
esta situación. Se aclara que, si es decisión de la DIAN hacer esa liberación, sería 
necesario hacer una proyección detallada de acuerdo con el backlog de requerimientos 
que tenga la DIAN. 
 
Johana Andrea Barragán, Asesora de la Dirección de Gestión de Impuestos, pregunta 
si los doce (12) submodelos previstos para la limpieza y depuración de la información 
del registro se correrían a través de este contrato, a lo que el Director de la DGIT, Julián 
Medina y el Director de la Dirección de Gestión de Aduanas (e), Andrés Ordoñez aclaran 
que la finalidad del proyecto de DataR es para la explotación de datos, no de migrar los 
datos. que esos modelos correrían en el DataR, lo que implica la limpieza de los datos 
en el repositorio, pero el sistema actual (Muisca) seguiría con los datos sin depurar."
minilm,sentence-transformers/all-MiniLM-L6-v2,Q020,¿Qué evidencia documental soporta la existencia de riesgos críticos?,evidencia,2,0.5417062044143677,DOC_024_RCHUNK_002,DOC_024,INT_DATAR_Comunicado_33_20231226.pdf,COMUNICADO,1,"• Adendas 
• Actas de negociación 
• Matriz de entregables 
• Entre otros 
Si bien, coincidimos en que el acervo documental del proyecto es muy nutrido, consideramos 
relevante que debemos hacer un refuerzo en toda la información que se ha generado de manera 
precontractual, así como la que se ha desarrollado durante la ejecución del contrato. 
 
 Dado lo anterior, realizaremos una nueva capacitación de tipo conceptual por parte de la 
profesional Ana Cáceres para quedar alineada en cuanto a lo que se ha convenido entre las partes"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q020,¿Qué evidencia documental soporta la existencia de riesgos críticos?,evidencia,3,0.5318317413330078,DOC_024_RCHUNK_003,DOC_024,INT_DATAR_Comunicado_33_20231226.pdf,COMUNICADO,2,"A member firm of Ernst & Young Global Limited 
 
 
 
 
en el seno del contrato, así como cuál ha sido la historia de este y los elementos más relevantes 
para una gestión adecuada por su parte. 
 
Respuesta de la Interventoría: 
 
Teniendo en cuenta lo mencionado por el Consorcio, se solicita que confirmen la fecha en la cual 
realizaron la nueva capacitación que mencionan en su comunicación. Esto con el objetivo de hacer 
seguimiento e identificar el resultado a través de la gestión de la gerencia a partir de la 
capacitación dada. 
 
2. Agradecemos el feedback positivo frente a las acciones tomadas por Ana en cuanto a incorporar 
sus observaciones frente al reporte de los porcentajes de avance en el cronograma. Valga la pena 
aprovechar el traer este aspecto, con el fin de identificar que se hace necesario ajustar la manera 
en que se realiza el seguimiento al contrato, toda vez que, la Línea Base 3, que es la que 
actualmente se encuentra vigente, tiene ciertas restricciones prácticas a la hora de realizar el 
reporte de lo que allí se consideró en su momento. En ese sentido, nuestra propuesta va hacia el 
manejo del Project de una manera más general, que la que se venía presentando, toda vez que en 
este momento nos encontramos en operación y el esquema de seguimiento de la operación dista 
de un manejo proyectivo y se requiere una revisión de otro orden. 
 
Respuesta de la Interventoría: 
 
De acuerdo con lo mencionado en cuanto a ajustar el esquema de seguimiento de la operación 
conforme a la situación actual del proyecto DataR, es por esta razón que se ha venido trabajando 
en conjunto Consorcio, DIAN e Interventoría en un seguimiento a través de DevOps para las fases: 
“Fase 5 - Prestación de los servicios de gestión de datos”, “Fase 6 – Transferencia de 
Conocimiento” y “Fase 7 – Gestión y monitoreo”. 
 
4. Con respecto a la autonomía que se requiere de su parte para identificar si debe o no asistir a 
determinadas reuniones, en función a la priorización que haga acerca de sus tareas diarias, se 
realizará un ejercicio de coaching frente a sus niveles de autoridad, capacidad de decisión y"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q020,¿Qué evidencia documental soporta la existencia de riesgos críticos?,evidencia,4,0.5281469821929932,DOC_006_RCHUNK_065,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,39,"A member firm of Ernst & Young Global Limited 
 
 
que sus procedimientos internos para la validación de los productos. Lo 
anterior, teniendo en cuenta que se siguen identificando errores en la calidad 
de los entregables emitidos por el Consorcio, especialmente, en temas 
relacionados con redacción, gramática, ortografía, cumplimiento de los 
contenidos mínimos del SDP y organización del contenido del documento, lo 
cual genera reprocesos en la revisión de estos documentos y ciclos de 
validación adicionales a los definidos en el plan de trabajo, debido a que no se 
atienden de manera satisfactoria y oportuna, las observaciones realizadas 
por la DIAN y la Interventoría. Adicionalmente, el tener estos errores se 
pueden generar mal interpretaciones de los contenidos, falta de completitud 
y detalle de la información acordada contractualmente, dificultad en el 
entendimiento de los desarrollado e incumplimiento de los criterios de 
aceptación de los documentos según lo definido en la matriz de entregables, 
el SDP y el Plan de Interventoría, incluyendo los criterios asociados con 
“Buena ortografía y redacción”, así como el proceso de QA presentado por el 
Consorcio en su propuesta de servicios y en el Plan de proyecto aprobado 
por la DIAN. 
 
6.2. Actualmente, los procesos y documentos de gestión del proyecto por parte 
del Consorcio, han presentado falencias que implican que los requerimientos 
del proyecto, no se gestionen de manera oportuna y que a la fecha, no se 
tenga información completa y actualizada que permita administrar el 
proyecto de manera adecuada a nivel de actividades y tiempos de ejecución, 
interdependencias con otros proyectos, alineación de expectativas sobre el 
contenido de los productos emitidos por el Consorcio, estrategia de 
implementación y pruebas del proyecto, estado de los compromisos, 
acuerdos realizados en las sesiones de trabajo y estado real del proyecto. 
Por tanto, es necesario agilizar el cambio de gerente de proyecto solicitado 
por la DIAN el 03/04/2023, al igual que el proceso de empalme con el actual 
gerente, con el fin de dar fluidez a los requerimientos del proyecto para su"
minilm,sentence-transformers/all-MiniLM-L6-v2,Q020,¿Qué evidencia documental soporta la existencia de riesgos críticos?,evidencia,5,0.5244646668434143,DOC_018_RCHUNK_020,DOC_018,INT_PC_AC_Acta Seguimiento Ejecutivo_20240227.docx,ACTA,1,"Frente a la cesión del contrato, existen limitaciones desde el punto de vista jurídico que tendrían que ser analizados con la UCP, dadas las restricciones de la política del Banco, antes de que se tomen decisiones en ese sentido, la UCP solicita que se revise con la DIGIT este escenario.
La Directora de la Interventoría expresó que la Interventoría no puede dejar de informar los aspectos en la ejecución que desde el punto de vista técnico no se cumplieron por parte del Contratista. También explicó que las razones por las cuales no se puede hablar de incumplimientos contractuales no es porque el contratista haya cumplido, sino porque existen falencias en el contrato (presentadas en seguimientos ejecutivos previos, así como en los informes, comunicados y concetos de la Interventoría) que no permiten declarar un incumplimiento. No se puede declarar el incumplimiento no porque el Contratista esté ejecutando correctamente el proyecto y se hayan cumplido los compromisos actividades planeadas, sino porque el contrato no cuenta con las herramientas para declararlo en esta etapa en particular. En la etapa anterior sí se contaba con elementos, pero no fue posible por definiciones que hizo la DIAN, como se explicó previamente. 
La DIAN (DIGIT – Dirección y Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR) cuenta con la documentación del caso, con informes, conceptos y comunicados de la Interventoría, incluso desde abril de 2023, cuando se realizó una reunión, citada por la DIAN, en la que también se habló de la terminación del contrato. 
La Interventoría puede participar en las mesas de trabajo planteadas por la Directora de Gestión Corporativa y Ordenadora del Gasto, si así es requerido. 
La Directora de Gestión Corporativa y Ordenadora del Gasto preguntó cuál es la recomendación de la Interventoría."
bge_m3,BAAI/bge-m3,Q001,¿Qué incumplimientos contractuales fueron identificados en los documentos?,incumplimientos,1,0.5526238679885864,DOC_018_RCHUNK_005,DOC_018,INT_PC_AC_Acta Seguimiento Ejecutivo_20240227.docx,ACTA,1,"Cierre de las fases activas del proyecto: prestación de los servicios de gestión (por demanda y fijos), transferencia de conocimiento y gestión y monitoreo.
La Interventoría notificó al Consorcio, a través de comunicaciones escritas y reuniones con la gerencia del proyecto y los representantes legales, acerca de las falencias en la calidad de los entregables, en el cumplimiento y cierre de los compromisos, en la comunicación con sus equipos de desarrollo, en la planeación y seguimiento a los ciclos de desarrollo. En respuesta, el Consorcio estableció planes de acción que tampoco fueron cumplidos. 
La Interventoría explicó que se realizaron sesiones ejecutivas con la DIAN (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR) y el Consorcio para conminar el cumplimiento de las obligaciones y que se lograra recomponer el contrato, de acuerdo con lo conversado en el último seguimiento ejecutivo con esta mesa (el 25 de octubre de 2024). En estas sesiones se buscaba que el equipo directivo del Consorcio tomara acciones de fondo sobre la ejecución del contrato, pero además establecer acuerdos de modificación al contrato, teniendo en cuenta las debilidades que se encontraron, por ejemplo: (i) en la definición de los ANS aplicables a la etapa de operación y (ii) dada la falta de detalle en las actividades de los componentes por demanda y fijo. Las partes avanzaron en un otrosí para modificar el contrato y establecer las acciones requeridas para conminar el cumplimiento de las obligaciones, con el objetivo de reaccionar de forma anticipada y no de forma reactiva al final de las entregas del Consorcio, como está establecido hoy en el contrato. Las mesas de trabajo para la negociación del otrosí tomaron más de tres meses, entre octubre de 2023 y enero de 2024. Si bien se lograron acuerdos, en los temas álgidos de discusión como la mejora de los ANS definidos en la Solicitud de Propuestas (SdP) o la inclusión de nuevos ANS, no se llegó a un consenso."
bge_m3,BAAI/bge-m3,Q001,¿Qué incumplimientos contractuales fueron identificados en los documentos?,incumplimientos,2,0.5467414855957031,DOC_006_RCHUNK_041,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,26,"A member firm of Ernst & Young Global Limited 
 
 
c. En sesiones de trabajo se ha indicado reiteradamente al Consorcio, sobre las 
falencias evidenciadas en el proceso de calidad interno, lo cual ha generado 
reprocesos en la revisión de la información asociada a temas de 
entendimiento, redacción, ortografía, forma y alineación de los contenidos 
mínimos con lo definido en el SDP. 
 
d. Las fechas comprometidas no se cumplen, a pesar de que se reitera en los 
seguimientos semanales y en los correos emitidos por la Interventoría. 
Asimismo, actualmente no se tiene una herramienta de gestión (actas y 
matriz de compromisos), que permita realizar seguimiento a aquellos 
compromisos que impactan directamente la completitud y liberación de los 
entregables, al igual que el alistamiento y puesta en producción de la 
herramienta. 
 
e. No se están atendiendo las observaciones realizadas por la DIAN y la 
Interventoría, ya sea en sesiones virtuales o presenciales, generando 
reprocesos y con ello, el incumplimiento de los tiempos definidos para el 
cierre de los productos. 
 
f. Los documentos aún no cuentan con el detalle técnico que se requiere para 
poder dar su cierre, dado que no se han realizado las profundizaciones 
requeridas por parte del Consorcio y la respectiva alineación de la 
información del documento a las características de la DIAN. Igualmente, no se 
tienen los insumos suficientes para dar cumplimiento al contenido mínimo 
definido en el SPD para la habilitación de los pagos, según lo definido 
contractualmente, ya que no se cuenta con la contratación de las 
herramientas complementarias de Azure y la implementación de las nuevas 
fuentes de información y la entrega de los dominios de información. 
 
g. No tener un plan de trabajo que considere los tiempos de revisión y ajustes de 
los entregables, generando tiempos limitados y desconocidos para la 
validación y modificación de los productos. 
 
h. Por parte del Consorcio no se han solicitado y desarrollado de manera 
oportuna las sesiones de validación y alineación de los Ola ´s requeridos con 
las áreas internas y los proyectos PETD (Multinube), lo cual ha implicado que"
