scenario,question_id,question,categoria,final_rank,final_score,retriever_rank,retriever_score,reranker_rank,reranker_score,doc_id,filename,tipo_documento,page,chunk_id,chunk_text
retriever_plus_reranker,Q005,¿Qué ANS fueron reportados como incumplidos o afectados?,ans,3,-0.8076852560043335,4,0.5239506363868713,3.0,-0.80768526,DOC_018,INT_PC_AC_Acta Seguimiento Ejecutivo_20240227.docx,ACTA,1,DOC_018_RCHUNK_012,"Luego expuso que durante la etapa inicial de diseño y habilitación de las herramientas se presentó la siguiente situación: había un hito de pago (cumplimiento del plan de puesta de producción del componente de Repositorio DataR), con ANS, que incluía la implementación de lo que en su momento se conocía como “herramientas complementarias”. 
Por las definiciones propias de la gestión de datos de la Entidad y los análisis técnicos realizados por la DIGIT, se llegó a la conclusión que las herramientas complementarias no iban a ser adquiridas por la DIAN. 
No se podía entonces declarar un incumplimiento ni aplicar el ANS porque si bien había atrasos, faltaban también las herramientas complementarias para que el Consorcio completara la entrada en operación del DataR; como lo manifestó el Consorcio, el cumplimiento de sus obligaciones dependía de la adquisición de las herramientas por parte de la DIAN. 
Fue necesario gestionar un otrosí al contrato para dividir el hito de pago en tres (3) subhitos, independientes entre sí y cada con su ANS, de manera que el Consorcio no tuviera como excusa que el cumplimiento de sus demás obligaciones dependía de las herramientas complementarias. Tomó más de dos (2) meses la negociación del otrosí (firmado el 18 de julio de 2023). Una vez partido el hito, fue posible conminar el cumplimiento de las obligaciones y aplicar los ANS relacionados con los dos (2) subhitos incumplidos por el Consorcio."
retriever_plus_reranker,Q005,¿Qué ANS fueron reportados como incumplidos o afectados?,ans,4,-3.8811542987823486,19,0.47755762934684753,4.0,-3.8811543,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,37,DOC_006_RCHUNK_063,"17/02/2023 
Con atraso 
 
6. Desarrollo de proyecto 
 
Durante la ejecución del proyecto, se han identificado en las diferentes sesiones 
de trabajo, los siguientes temas transversales asociados al Consorcio, que han 
contribuido al reiterado incumplimiento de las obligaciones y compromisos, 
afectando el desarrollo y fluidez del proyecto: 
 
6.1. De acuerdo con lo definido en la propuesta de servicios en el capítulo de 
“INTRODUCCIÓN”, en el ítem de “Calidad”, se indica que: “Está demostrada"
retriever_plus_reranker,Q005,¿Qué ANS fueron reportados como incumplidos o afectados?,ans,5,-3.934399366378784,1,0.5621943473815918,5.0,-3.9343994,DOC_018,INT_PC_AC_Acta Seguimiento Ejecutivo_20240227.docx,ACTA,1,DOC_018_RCHUNK_007,"Se explicó que, como antecedentes, el proyecto ha tenido tres controles de cambio a las fechas planeadas inicialmente, como consecuencia de los atrasos del Consorcio. También fue necesario hacer un otrosí al contrato para formalizar acuerdos en la ejecución del proyecto y definiciones realizadas por la DIAN (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR). Finalmente, se venía trabajando en un otrosí al contrato respecto del cual, como se explicó previamente, se lograron acuerdos con el Consorcio, pero no los acuerdos de fondo que se requerían. Este último otrosí quedó suspendido en relación con las decisiones que también se están tomando por mutuo acuerdo (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 – DataR y Consorcio).
La Interventoría recordó que el estado del proyecto, con el alto riesgo identificado en la ejecución del contrato, se viene presentado en los últimos seguimientos ejecutivos.
La Interventoría presentó los principales incumplimientos en la ejecución del proyecto (sobre los planes de acción, los servicios de gestión fijos y por demanda, la liberación de entregables), los cuales se encuentran analizados, documentados y han sido presentados a la DIAN (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR).
También presentó el resumen de las comunicaciones enviadas al Consorcio (del requerimiento cifras de recaudo, pago del componente por demanda y en relación con los cinco (5) nuevos requerimientos de datos), en relación con las actividades en ejecución del proyecto sobre las cuales se ha realizado una micro gestión para el seguimiento.
Se presentaron las deducciones que se lograron conciliar con el Consorcio, en relación con los ANS incumplidos: puesta en producción y finalización de la implementación."
retriever_only,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,1,0.5323100090026855,1,0.5323100090026855,,,DOC_033,INT_PC_AC_Acta Seguimiento Interventoria_20240409.docx,ACTA,1,DOC_033_RCHUNK_003,"La interventoría sugirió convocar una reunión estratégica con los representantes legales del Consorcio, con el propósito de solicitar un plan de acción al contratista para subsanar los atrasos existentes. Cabe destacar que estos retrasos tienen su origen en las detalladas revisiones que se están llevando a cabo sobre los datos en colaboración con el área encargada del negocio. Adicionalmente, se aconsejó que, como una posible solución, el Consorcio podría considerar la asignación de más recursos técnicos con el fin de desbloquear actividades y avanzar de manera paralela en los diferentes frentes de trabajo.
La Interventoría informó que sostuvo una conversación con la líder técnica de la DIAN, en la cual se evaluó el desempeño del Consorcio. A pesar de que inicialmente las expectativas respecto a la capacidad del Consorcio para satisfacer el requerimiento no eran muy altas, los avances observados indican que es posible entregar un producto que no solo cumpla con las necesidades de la DIAN, sino que también agregue valor a la entidad.
La DIAN expresó que para los Sprints del 1 al 5, en realidad el Consorcio ha estado tratando de ponerse al día con los retrasos, por cuanto no se podría hablar de una buena salud del requerimiento. En cuanto a los Sprints 6, 7 y 8, la DIAN está de acuerdo con la Interventoría en que es necesario revisar el estado de los atrasos con el equipo directivo del Consorcio. Además, indicó que, si se decide realizar algún cambio en la planificación, este no debe impactar los plazos establecidos y debe resolver todas las tareas pendientes.
De otro lado la interventoría informó nuevas alertas relacionadas con: 
La no ejecución del primer release en el sprint 8, tal como lo informó el Consorcio en la sesión de review del sprint 7.
Alto riesgo de incumplimiento en el cierre de las HU comprometidas para el sprint 8 por parte del Consorcio.
La no respuesta a las comunicaciones enviadas por la Interventoría al Consorcio. 
La no participación de Ana Cáceres como gerente del proyecto a partir del 9/04/2024, en a que el Consorcio aseguró haber realizado un acuerdo con la DIAN al respecto."
retriever_only,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,2,0.5209288001060486,2,0.5209288001060486,,,DOC_017,INT_PC_AC_Acta Seguimiento Ejecutivo_20240430.docx,ACTA,1,DOC_017_RCHUNK_008,"La Directora de Interventoría, Patricia Patiño, comenta que, el escenario inicial analizado con el equipo DIAN fue el de recomponer, ajustar y detallar la información contenida en el contrato, para esto se realizaron más de 18 sesiones durante 5 meses; desde octubre del 2023 hasta enero de 2024, allí las partes implicadas pusieron los puntos sobre la mesa, sin embargo, el Consorcio no cedió con varios puntos que la DIAN y la interventoría consideraban eran necesarios para la correcta ejecución del proyecto y que no se tuvieran que realizar pagos mensuales a requerimientos de más de 7 meses, sino, hacer el desembolso de producto terminado en el tiempo esperado por la entidad.
La Directora de Gestión Corporativa, Luz Nayibe López, comenta que, aunque llegó a la ejecución del contrato un poco después de que inicio, y debido a las dinámicas de este considera es normal tener que hacer cambios, pero a tal punto se ha llegado que hoy que se está pensando en una terminación del contrato, por ende, quisiera conocer los criterios para esta decisión, además saber si contemplaron la posibilidad de una cesión.
El Director de Gestión de Fiscalización, Andrés Ordóñez, advierte con preocupación que esta situación del contrato con DataR ya se había advertido en diferentes sesiones por la interventoría, en este tiempo no ha habido mejora y en este momento no se han tomado las decisiones pertinentes, por ello invita a conocer la posición desde la perspectiva de tecnología y de la interventoría para saber cuál podría ser la salida más adecuada.
El director de la DGIT, Julián Medina, comenta que este tema ya ha sido escalado y se ha trabajado con la UCP y con la Directora de Gestión Corporativa, Luz Nayibe López, para saber qué decisión se tomará al respecto de los conceptos dados por la interventoría; pero antes se espera blindar todo el tema de servicios fijos por medio del otrosí y seguir avanzando en lo que se pueda; actualmente este proceso se está revisando con el Director de la DIAN y así tener en cuenta cada una de la aristas desde el punto de vista jurídico y contractual, de esta forma tener claro cuál puede ser la mejor decisión de cara a la modernización."
retriever_only,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,3,0.5149219036102295,3,0.5149219036102295,,,DOC_017,INT_PC_AC_Acta Seguimiento Ejecutivo_20240430.docx,ACTA,1,DOC_017_RCHUNK_005,"También se presentan las principales situaciones relevantes con el requerimiento “Cifras de Recaudo”, donde se ha solicitado formalmente desde la Interventoría al Consorcio, los planes de acción inmediatos para evitar atrasos en la entrega inicial pactada para el 11 de julio de 2024, pero se sigue en la coyuntura de la ejecución del requerimiento, y aunque ha tenido un avance, persiste el riesgo de incumplimiento sin acciones inmediatas para darle atención por parte del Consorcio.
La Directora de Gestión Corporativa, Luz Nayibe López, pregunta: ¿qué alternativas recomienda la interventoría para poder solventar las situaciones presentadas?
A lo que responde la Directora de Interventoría, Patricia Patiño, que se ha trabajado en el acompañamiento para formalizar un acuerdo mediante un Otrosí de las situaciones presentadas con relación a la suspensión de los servicios fijos.
El director de la DGIT, Julián Medina, aclara que las partes han venido trabajando en este documento y que se espera que se pueda cerrar cuanto antes para formalizar la situación.
La Directora de Gestión Corporativa, Luz Nayibe López, pregunta: ¿por qué a pesar de las circunstancias planteadas no se consideró la posibilidad de un incumplimiento del contrato?
La Directora de Interventoría, Patricia Patiño, aclara que, se han presentado diferentes atrasos en los planes de trabajo que el Consorcio ha establecido, pero a la fecha no existe un hecho puntual que el Consorcio no haya cumplido, dentro del marco del contrato establecido, ya que existen unos plazos para cada uno de los requerimientos solicitados. 
A la fecha, sólo hay atrasos que generan alertamiento, pero no hay un incumplimiento en lo contractual. En cuanto a los servicios fijos, el contrato tiene definiciones generales, por lo que tampoco se podía especificar el incumplimiento, por lo que desde la interventoría se recomendó revisar y detallar las obligaciones en el marco contractual a través de un otrosí."
retriever_only,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,4,0.5078046917915344,4,0.5078046917915344,,,DOC_017,INT_PC_AC_Acta Seguimiento Ejecutivo_20240430.docx,ACTA,1,DOC_017_RCHUNK_014,"La interventoría menciona que ya se exploró la continuidad con la modificación del contrato y no se logró, no porque no estuviera en el radar.
El director de la DGIT, Julián Medina, menciona no se ha hablado para cambiar la modalidad de pagos, por unos pagos recurrentes, blindando el tema con unos ANS que permitan tener garantía de que si empiezan a incumplir pues los pagos no se realizarán o tendrán alguna penalización.
La Directora de Gestión Corporativa, Luz Nayibe López, pregunta si en la exploración del escenario anterior, ¿además de los pagos, se revisaron cambios de metodología que permitieran que ellos cumplieran?
La interventoría responde que, en la primera exploración y en particular para los componentes por demanda, se revisó en las sesiones cómo poner una metodología que, además de exigir al consultor, también exija a la DIAN para que haya exigencias de lado a lado, entendiendo que era una negociación con la tranquilidad que las exigencias serían para ambas partes. La interventoría propuso al Consorcio, validando previamente con la DIAN, un nuevo modelo de operación para sus servicios con el ánimo de mejorar la ejecución. 
La Directora de Gestión Corporativa, Luz Nayibe López, menciona que lo que resta es que la interventoría envíe los escenarios completos y además la viabilidad técnica, es claro que la interventoría ha planteado el escenario de terminación por mutuo acuerdo desde el inicio, el escenario de cesión y ahora una posibilidad de continuación con variación de metodología; bajo esos presupuestos y si pueda ser viable otro como, que terminemos este contrato acá e iniciemos otro que complemente."
retriever_only,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,5,0.5051214694976807,5,0.5051214694976807,,,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,1,DOC_006_RCHUNK_002,"planteadas en la “Fase 3 - Habilitación de herramientas” y de acuerdo con los 
requisitos y entregables establecidos en el numeral ”3.3 HABILITACIÓN DE 
HERRAMIENTAS” del SDP. 
 
• 
Se han realizado requerimientos al Consorcio de manera reiterada por parte de la 
DIAN y la Interventoria, sin obtener respuesta efectiva en los diferentes 
escenarios de trabajo, así: 
 
 
Solicitud de requerimiento emitida al Consorcio por parte de la DIAN el 
07/09/2022, con la solicitud de acciones para:"
retriever_plus_reranker,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,1,5.033247947692871,13,0.4886557459831238,1.0,5.033248,DOC_033,INT_PC_AC_Acta Seguimiento Interventoria_20240409.docx,ACTA,1,DOC_033_RCHUNK_004,"La no respuesta a las comunicaciones enviadas por la Interventoría al Consorcio. 
La no participación de Ana Cáceres como gerente del proyecto a partir del 9/04/2024, en a que el Consorcio aseguró haber realizado un acuerdo con la DIAN al respecto.
Respecto de los puntos anteriores, la DIAN confirmó que es obligación del Consorcio responder las solicitudes de interventoría. Además, deberá formalizar mediante una solicitud el cambio del rol de gerente de proyecto.
Servicios fijos
Se reporta avance sobre la gestión y cierre de productos.
DIAN solicitó a la Interventoría revisar la pertinencia de incorporar o no el entregable 4 en el esfuerzo actual del proyecto.
Kyndryl se encuentra ejecutando los ajustes a las remediaciones, con base en observaciones realizadas por el Consorcio.
Gestión contractual terminación del contrato por mutuo acuerdo.
Sobre la gestión contractual se informó que se encuentra en gestión por parte de la DIAN el trámite del nuevo otrosí al contrato. La Interventoría enviará concepto el 9/04/2024.
Hitos y entregables
El detalle de los hitos y entregables se encuentra en la presentación de seguimiento semanal, en el Anexo I Estado productos DataR, diapositivas 13, 14 y 15. 
Servicios por demanda, servicios fijos y seguimientos ejecutivos
El detalle del avance de los servicios por demanda, los servicios fijos y seguimientos ejecutivo, se encuentra en la presentación de seguimiento semanal, en la diapositiva 5 y 6, donde se encuentran las temáticas y aspectos clave del PETD.
Alertas y recomendaciones
El detalle se encuentra en la presentación de seguimiento semanal, en la diapositiva 8, 9 y 10 donde se encuentran las alertas, recomendaciones y acciones ejecutadas.
Comunicados y conceptos
El detalle se encuentra en la presentación de seguimiento semanal, en la diapositiva 11, donde se encuentran los comunicados y conceptos del PETD.
Multinube – Lote 1 
Hitos y entregables
El detalle de los hitos y entregables se encuentra en la presentación de seguimiento semanal, en el Anexo I Estado productos Multinube, diapositivas veinticinco (25), ventaseis (26) y veintisiete (27).
Operación Factura Electrónica, Notificaciones y PQRDS"
retriever_plus_reranker,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,2,4.648285865783691,5,0.5051214694976807,2.0,4.648286,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,1,DOC_006_RCHUNK_002,"planteadas en la “Fase 3 - Habilitación de herramientas” y de acuerdo con los 
requisitos y entregables establecidos en el numeral ”3.3 HABILITACIÓN DE 
HERRAMIENTAS” del SDP. 
 
• 
Se han realizado requerimientos al Consorcio de manera reiterada por parte de la 
DIAN y la Interventoria, sin obtener respuesta efectiva en los diferentes 
escenarios de trabajo, así: 
 
 
Solicitud de requerimiento emitida al Consorcio por parte de la DIAN el 
07/09/2022, con la solicitud de acciones para:"
retriever_plus_reranker,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,3,4.640559196472168,3,0.5149219036102295,3.0,4.640559,DOC_017,INT_PC_AC_Acta Seguimiento Ejecutivo_20240430.docx,ACTA,1,DOC_017_RCHUNK_005,"También se presentan las principales situaciones relevantes con el requerimiento “Cifras de Recaudo”, donde se ha solicitado formalmente desde la Interventoría al Consorcio, los planes de acción inmediatos para evitar atrasos en la entrega inicial pactada para el 11 de julio de 2024, pero se sigue en la coyuntura de la ejecución del requerimiento, y aunque ha tenido un avance, persiste el riesgo de incumplimiento sin acciones inmediatas para darle atención por parte del Consorcio.
La Directora de Gestión Corporativa, Luz Nayibe López, pregunta: ¿qué alternativas recomienda la interventoría para poder solventar las situaciones presentadas?
A lo que responde la Directora de Interventoría, Patricia Patiño, que se ha trabajado en el acompañamiento para formalizar un acuerdo mediante un Otrosí de las situaciones presentadas con relación a la suspensión de los servicios fijos.
El director de la DGIT, Julián Medina, aclara que las partes han venido trabajando en este documento y que se espera que se pueda cerrar cuanto antes para formalizar la situación.
La Directora de Gestión Corporativa, Luz Nayibe López, pregunta: ¿por qué a pesar de las circunstancias planteadas no se consideró la posibilidad de un incumplimiento del contrato?
La Directora de Interventoría, Patricia Patiño, aclara que, se han presentado diferentes atrasos en los planes de trabajo que el Consorcio ha establecido, pero a la fecha no existe un hecho puntual que el Consorcio no haya cumplido, dentro del marco del contrato establecido, ya que existen unos plazos para cada uno de los requerimientos solicitados. 
A la fecha, sólo hay atrasos que generan alertamiento, pero no hay un incumplimiento en lo contractual. En cuanto a los servicios fijos, el contrato tiene definiciones generales, por lo que tampoco se podía especificar el incumplimiento, por lo que desde la interventoría se recomendó revisar y detallar las obligaciones en el marco contractual a través de un otrosí."
retriever_plus_reranker,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,4,4.037606239318848,7,0.49834465980529785,4.0,4.0376062,DOC_018,INT_PC_AC_Acta Seguimiento Ejecutivo_20240227.docx,ACTA,1,DOC_018_RCHUNK_006,"La DIAN (DIGIT – Dirección y Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR) y la Interventoría también tomaron otras acciones para lograr que el proyecto retomara el ritmo, por ejemplo, buscando que la firma PWC (una de las partes del Consorcio) tomara control del contrato y diera solución a las falencias que se muestran en la presentación de este seguimiento, en relación con la gestión del proyecto, las debilidades en el equipo de trabajo y las múltiples solicitudes de cambio de la gerencia de proyecto. 
Respecto al alcance, la Interventoría explicó que es necesario que el Consorcio cuente con la capacidad para atender los requerimientos que le hace la DIAN (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR), sin limitaciones, como está establecido contractualmente, de manera que una vez la DIAN solicite requerimientos al Consorcio, este los analice y entregue una estimación de esfuerzo. 
La Interventoría también resaltó las situaciones presentadas en calidad y oportunidad, como se muestra en la presentación (falta de completitud y alineación técnica de los entregables; deficiencias técnicas que impactan la operación y ejecución de los requerimientos; retrasos en el plan de implementación del requerimiento cifras de recaudo; retrasos en el inicio de cinco nuevos requerimientos), sobre lo cual envió notificaciones reiteradas al Consorcio y emitió los conceptos solicitados por la DIAN (DIGIT – Supervisión del contrato de Interventoría y Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR)."
retriever_plus_reranker,Q006,¿Qué acciones correctivas fueron solicitadas por la interventoría?,acciones_correctivas,5,3.8172099590301514,15,0.48702192306518555,5.0,3.81721,DOC_018,INT_PC_AC_Acta Seguimiento Ejecutivo_20240227.docx,ACTA,1,DOC_018_RCHUNK_021,"La Interventoría puede participar en las mesas de trabajo planteadas por la Directora de Gestión Corporativa y Ordenadora del Gasto, si así es requerido. 
La Directora de Gestión Corporativa y Ordenadora del Gasto preguntó cuál es la recomendación de la Interventoría.
La Directora de la Interventoría indicó que se estaba trabajando en la modificación al contrato, en relación con los puntos que lograron acordarse con el Consorcio, sobre lo cual se venía haciendo seguimiento con la Interventoría y el Supervisor del contrato. Posteriormente, la DIAN (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR) notificó a la Interventoría que trasladó las conversaciones, directamente con el Consorcio hacia la terminación del contrato por mutuo acuerdo. Dado lo anterior, la Interventoría entiende que ante una ejecución sin resultados por parte del Consorcio (han transcurrido tres (3) meses en los que no se ha podido avanzar con el Consorcio en cuanto a la gestión de la operación por demanda, más allá del requerimiento cifras de recaudo que presenta oportunidades de mejora) la terminación por mutuo acuerdo es una posición que puede tomar la DIAN. 
También aclaró que la terminación por mutuo acuerdo no es una recomendación específica de la Interventoría. Sin embargo, la Interventoría sí ha conceptuado respecto a lo que está pasando con el contrato y a las acciones que no se han podido dar. Agregó que la Interventoría no ha sido parte de las sesiones de revisión (de la terminación por mutuo acuerdo) con el Contratista, y que se está conceptuando en relación con la información que le ha trasladado la DIAN (DIGIT - Supervisión del contrato de servicios de consultoría 92872-025-2022 - DataR).
Respecto al estado del contrato, lo que no se ha cumplido, los planes de acción y compromisos establecidos con el Consorcio están documentados por parte de la Interventoría."
retriever_only,Q010,¿Qué documentos evidencian incumplimiento reiterado?,incumplimientos,1,0.516864001750946,1,0.516864001750946,,,DOC_018,INT_PC_AC_Acta Seguimiento Ejecutivo_20240227.docx,ACTA,1,DOC_018_RCHUNK_018,"Luego explicó que se avanzó en el análisis de la terminación anticipada del contrato por mutuo acuerdo porque no se cuenta con elementos desde ninguna circunstancia para decidir más allá. El Consorcio solicitó un plan de entrega de requerimientos para priorizar su entrega, respecto de lo cual la respuesta fue que eso no estaba contemplado así en el contrato. Adicionalmente, la Interventoría ha advertido acerca de la baja calidad de los productos elaborados por el Consorcio y de su falta de capacidad para atender los requerimientos por demanda a la velocidad requerida por la DIAN, por lo que no se alcanzarían a ejecutar todos los recursos en el tiempo que queda del contrato. Lograr la terminación permitiría mitigar el riesgo de incumplimiento del contrato.
Reitera que los “incumplimientos” presentados por la Interventoría en el seguimiento no son elementos que permitan declarar un incumplimiento del contrato por parte del Consorcio, y que es necesario tener en cuenta las vulnerabilidades de la DIAN (la no adquisición de las herramientas complementarias o entrega de una justificación relacionada con la no adquisición, antes de julio de 2023 según lo acordado en el otrosí 1 del contrato; así como debilidades de la documentación contractual relacionadas con la definición de ANS aplicables a la etapa de operación y en la falta de detalle en las actividades de los componentes por demanda y fijo) y el esquema de ejecución que se asumió cuando se firmó el contrato. No es que existieran incumplimientos que no se hubieran declarado, sino que no se tenían los elementos para declarar un incumplimiento, de acuerdo con lo revisado con la Interventoría, el supervisor del contrato y el Contratista.
Respecto de las inquietudes de qué pasará en adelante con el proyecto, explicó que para terminar un contrato se necesita: (i) el análisis interno del contrato, que se viene adelantando en mesas de trabajo con la DIGIT y la Interventoría, (ii) el análisis de la DIGIT que viene haciendo con el Consultor, para determinar las causales de la terminación por mutuo acuerdo, más allá de que las partes han convenido que es lo mejor, y (iii) el análisis de la UCP."
retriever_only,Q010,¿Qué documentos evidencian incumplimiento reiterado?,incumplimientos,2,0.5159274935722351,2,0.5159274935722351,,,DOC_006,0332-23-INT_REV_Comunicado_4_situacion_actual_DATAR_21042023.pdf,COMUNICADO,37,DOC_006_RCHUNK_063,"17/02/2023 
Con atraso 
 
6. Desarrollo de proyecto 
 
Durante la ejecución del proyecto, se han identificado en las diferentes sesiones 
de trabajo, los siguientes temas transversales asociados al Consorcio, que han 
contribuido al reiterado incumplimiento de las obligaciones y compromisos, 
afectando el desarrollo y fluidez del proyecto: 
 
6.1. De acuerdo con lo definido en la propuesta de servicios en el capítulo de 
“INTRODUCCIÓN”, en el ítem de “Calidad”, se indica que: “Está demostrada"
retriever_only,Q010,¿Qué documentos evidencian incumplimiento reiterado?,incumplimientos,3,0.5137585401535034,3,0.5137585401535034,,,DOC_028,CNS-XXXX-24 INT-DATAR-Comunicado 58-Respuesta de interventoría-202405.docx,COMUNICADO,1,DOC_028_RCHUNK_003,"Se evidencian incumplimientos recurrentes en el cierre de las HU y tareas asociadas en los sprints review. ¿Cuál es el plan de acción por parte del Consorcio para subsanar estos incumplimientos?
Se evidencia la necesidad de realizar un fortalecimiento del equipo técnico para dar atención oportuna y cierre a los atrasos y próximas actividades de la implementación del requerimiento.
A la fecha no se ha realizado ningún release o despliegue de productos en ambiente preproductivo, generando incumplimiento con los prerrequisitos y proyección acordada para realizar el primer despliegue en el sprint 7. ¿Cuál es el motivo de este incumplimiento?, ¿qué acciones está implementando el Consorcio para mitigar posibles hallazgos que se encuentren en pruebas y su remediación? …”
Se resalta que, de los puntos anteriores se tiene respuesta del Consorcio de los siguientes: 
Sobre la solicitud “¿Cuál es la proyección final de las HU restantes hasta el sprint 14?, ¿cuándo se realizará sesión de validación en conjunto con DIAN e Interventoría?”. El Consorcio envío el 26/04/2024 la proyección final de las HU que se comprometerían del sprint 10 al 14, requerimiento que fue atendido debido a las reiteradas solicitudes realizadas por la Interventoría.
Se resalta que las actividades y/o tareas proyectadas para el sprint 10 y 11 en curso presentan un atraso significativo a la fecha, por lo tanto, estos dos sprints no se han podido cerrar.
Sobre la solicitud “Se evidencia la necesidad de realizar un fortalecimiento del equipo técnico para dar atención oportuna y cierre a los atrasos y próximas actividades de la implementación del requerimiento”, el Consorcio informó el ingreso de equipo técnico desde el 29/04/2024. A pesar de que los nuevos miembros han estado trabajando en el requerimiento, tal como lo informa el Consorcio, aún no se ha observado una resolución efectiva o conclusión de las Historias de Usuario (HU) que están pendientes de liberación y cierre."
retriever_only,Q010,¿Qué documentos evidencian incumplimiento reiterado?,incumplimientos,4,0.5125592947006226,4,0.5125592947006226,,,DOC_035,RQ001 Acta Review Sprint 8_Firmada.pdf,ACTA,2,DOC_035_RCHUNK_002,"ACTA NÚMERO 
 
Continuación del Acta Review Sprint 8 – Req Recaudo 
 
_______________________________________________________________________________ 
 
 
En consecuencia, se comprometieron diez (10) nuevas Historias de Usuario para el 
Sprint 8 y un (1) Test Plan que comprendía ejecutar 19 Caso de prueba: 
 
 
Historias de Usuario comprometidas Sprint 8 
1 
REQ001HU305 - Aplicar reglas del modelo EyS Formato 1105 (P2) 
2 
REQ001HU305 - Aplicar reglas del modelo EyS Formato 1105 (P3) 
3 
REQ001HU306 - Aplicar reglas del modelo EyS (p2)_p4 
4 
REQ001HU306 - Aplicar reglas del modelo EyS (p2)_p5 
5 
REQ001HU701 - Generar Anexo Documentación técnica Parte 5 
6 
REQ001HU805 - Generación de matriz de prerrequisitos para despliegue en 
ambiente pre productivo 
7 
REQ001HU809 - Diseñar script de pruebas de calidad de datos - integridad 
8 
REQ001HU810 - Diseñar script de pruebas de calidad de datos - completitud 
9 
REQ001HU811 - Diseñar script de pruebas de calidad de datos - precisión 
10 
REQ001HU814 - Diseñar script de pruebas de extracción, ingesta y migración de 
datos 
11 
Test Plan Cifras de recaudo Sprint 8 
 
La Interventoría observó que el Consorcio estaba desagregando HU, de acuerdo con lo 
informado por parte del Consorcio esto se debía a la complejidad en la aplicación de reglas 
de negocio. Teniendo en cuenta la incertidumbre sobre la cantidad total de HU que 
requerimiento, la Interventoría solicitó actualizar y socializar la proyección de HU hasta el 
sprint 14 del requerimiento. 
El total de HU comprometidas para el Sprint 8 fue de diez (10), de las cuales el Consorcio 
realizó liberación de cinco (5) historias de usuario de la siguiente forma: 
• El 12 de abril de 2024, el Consorcio realizó la primera liberación asociada a las 
historias de usuario REQ001HU805 - Generación de matriz de prerrequisitos para 
despliegue en ambiente pre productivo para revisión por parte de DIAN e 
Interventoría vía correo con asunto “DataR- RQ001 - Sprint 8 - Liberación de 
producto 12 abril 2024” 
• El 15 de abril de 2024, el Consorcio realizó una segunda liberación de cuatro (4) 
historias de usuario REQ001HU305 - Aplicar reglas del modelo EyS Formato 1105"
